Key,English,Finnish
UI_TOOLTIP_PRODUCTION_CREATOR,Creator: %s,Creator: %s
UI_TOOLTIP_PRODUCTION_QUALITY,Quality: %s,Quality: %s
UI_TOOLTIP_BUFF_STACKABLE,Stackable: %dx,Stackable: %dx
UI_TOOLTIP_TOOL_DURABILITY,Durability: %d/%d,Durability: %d/%d
UI_TOOLTIP_PRODUCTION_GRADE_D,D,D
UI_TOOLTIP_PRODUCTION_GRADE_C,C,C
UI_TOOLTIP_PRODUCTION_GRADE_B,B,B
UI_TOOLTIP_PRODUCTION_GRADE_A,A,A
UI_TOOLTIP_PRODUCTION_GRADE_OVER_A,A+,A+
UI_LIFE_MASTERY_DECREASE,"If less than %d Mastery is obtained, %d%% mastery is decreased on Monday 00:00","If less than %d Mastery is obtained, %d%% mastery is decreased on Monday 00:00"
UI_LIFE_MASTERY_HERBGATHERING_SUCCESS,Gathering Success Rate +%d%%,Gathering Success Rate +%d%%
UI_LIFE_MASTERY_HERBGATHERING_GREATSUCCESS,Gathering Great Success Rate +%d%%,Gathering Great Success Rate +%d%%
UI_LIFE_MASTERY_HERBGATHERING_EXPERT,(Expert)Gathering Great Success Rate +%d%%,(Expert)Gathering Great Success Rate +%d%%
UI_LIFE_MASTERY_WOODCUTTING_SUCCESS,Woodcutting Success Rate +%d%%,Woodcutting Success Rate +%d%%
UI_LIFE_MASTERY_WOODCUTTING_GREATSUCCESS,Woodcutting Great Success Rate +%d%%,Woodcutting Great Success Rate +%d%%
UI_LIFE_MASTERY_WOODCUTTING_EXPERT,(Expert)Woodcutting Great Success Rate +%d%%,(Expert)Woodcutting Great Success Rate +%d%%
UI_LIFE_MASTERY_MINING_SUCCESS,Mining Success Rate +%d%%,Mining Success Rate +%d%%
UI_LIFE_MASTERY_MINING_GREATSUCCESS,Mining Great Success Rate +%d%%,Mining Great Success Rate +%d%%
UI_LIFE_MASTERY_MINING_EXPERT,(Expert)Mining Great Success Rate +%d%%,(Expert)Mining Great Success Rate +%d%%
UI_LIFE_MASTERY_FISHING_SUCCESS,Fishing Success Rate +%d%%,Fishing Success Rate +%d%%
UI_LIFE_MASTERY_FISHING_GREATSUCCESS,Fishing Great Success Rate +%d%%,Fishing Great Success Rate +%d%%
UI_LIFE_MASTERY_FISHING_EXPERT,(Expert)Fishing Great Success Rate +%d%%,(Expert)Fishing Great Success Rate +%d%%
UI_LIFE_MASTERY_ALCHEMY_SUCCESS,Alchemy Success Rate +%d%%,Alchemy Success Rate +%d%%
UI_LIFE_MASTERY_ALCHEMY_GREATSUCCESS,Alchemy Great Success Rate +%d%%,Alchemy Great Success Rate +%d%%
UI_LIFE_MASTERY_COOKING_SUCCESS,Cooking Success Rate +%d%%,Cooking Success Rate +%d%%
UI_LIFE_MASTERY_COOKING_GREATSUCCESS,Cooking Great Success Rate +%d%%,Cooking Great Success Rate +%d%%
UI_LIFE_MASTERY_SMITHING_SUCCESS,Smithing Success Rate +%d%%,Smithing Success Rate +%d%%
UI_LIFE_MASTERY_SMITHING_GREATSUCCESS,Smithing Great Success Rate +%d%%,Smithing Great Success Rate +%d%%
UI_LIFE_MASTERY_CARPENTRY_SUCCESS,Carpentry Success Rate +%d%%,Carpentry Success Rate +%d%%
UI_LIFE_MASTERY_CARPENTRY_GREATSUCCESS,Carpentry Great Success Rate +%d%%,Carpentry Great Success Rate +%d%%
UI_LIFE_MASTERY_PRODUCTION_EXPERT,(Expert) Earn unbound item for Great Success,(Expert) Earn unbound item for Great Success
UI_LIFE_PRODUCTION_STATUS_TIME,Production Time:,Production Time:
UI_LIFE_PRODUCTION_STATUS_NUMBEROF_ATTEMPTS,Number of Attempts:,Number of Attempts:
UI_LIFE_PRODUCTION_STATUS_NUMBEROF_SUCCESSES,Number of Successes:,Number of Successes:
UI_LIFE_PRODUCTION_STATUS_SUCCESS_RATE,Success Rate:,Success Rate:
UI_LIFE_REPRODUCTION_TITLE,Production Upgrade,Production Upgrade
UI_LIFE_REPRODUCTION_REGISTER_ITEM,Please register the material items.,Please register the material items.
UI_LIFE_REPRODUCTION_INFO,"You can get a item of higher tier by putting in a certain amount of production items.\nExchange ratio: D:C=10:1, C:B=15:1, B:A=20:1","You can get a item of higher tier by putting in a certain amount of production items.\nExchange ratio: D:C=10:1, C:B=15:1, B:A=20:1"
UI_LIFE_SHOP_REFRESH_TITLE,Shop Refresh,Shop Refresh
UI_LIFE_WANDERING_SHOP_REFRESH_MSG,Would you like to use the Wandering Shop Refresh Ticket to refresh the shop?,Would you like to use the Wandering Shop Refresh Ticket to refresh the shop?
UI_LIFE_SHOP_REFRESH_BUTTON_TOOLTIP,Use %s to refresh the items,Use %s to refresh the items
UI_LIFE_MASTERY_RANKING_TITLE,Mastery Rankings,Mastery Rankings
UI_LIFE_MASTERY_RANKING_RANK,Rank,Rank
UI_LIFE_MASTERY_RANKING_CHARNAME,Character Name,Character Name
UI_LIFE_MASTERY_RANKING_JOB,Job,Job
UI_LIFE_MASTERY_RANKING_POINT,Mastery Points,Mastery Points
UI_LIFE_MASTERY_RANKING_CLOSE,Close,Close
UI_LIFE_MASTERY_RANKING_REWARD_TITLE,Mastery	Ranking Rewards,Mastery	Ranking Rewards
UI_LIFE_MASTERY_RANKING_REWARD_CLAIM_REWARD,Claim Rewards,Claim Rewards
UI_LIFE_MASTERY_RANKING_REWARD_DESC_ITEM_COUNT,%s x %d,%s x %d
UI_LIFE_MASTERY_RANKING_REWARD_DESC_TITLE_ITEM_COUNT,"[%s]Title, %s x %d","[%s]Title, %s x %d"
UI_LIFE_MASTERY_RANKING_REWARD_REWARD,Rewards,Rewards
UI_ACHIEVEMENTS_TITLE_TITLE,Achievement titles,Achievement titles
UI_ACHIEVEMENTS_INDEPENDENTTITLE_TITLE,Independent titles,Independent titles
UI_ACHIEVEMENTS_INDEPENDENTTITLE_REMAININGTIME,remaining time : \n%dday(s) %d:%d:%d,remaining time : \n%dday(s) %d:%d:%d
UI_LIFE_MASTERY_UNIQUE_HERB,Herb with a unique fragrance. You can obtain Common-Rare Herbs.,Herb with a unique fragrance. You can obtain Common-Rare Herbs.
UI_LIFE_MASTERY_RARE_HERB,Herb that is hard to find. You can obtain Common-Very Rare Herbs.,Herb that is hard to find. You can obtain Common-Very Rare Herbs.
UI_LIFE_MASTERY_LEGENDARY_HERB,Legendary Herb that only few ever found. You can obtain Rare-Very Rare Herbs.,Legendary Herb that only few ever found. You can obtain Rare-Very Rare Herbs.
UI_LIFE_MASTERY_UNIQUE_TREE,Tree with a unique look. You can obtain Common-Rare Trees.,Tree with a unique look. You can obtain Common-Rare Trees.
UI_LIFE_MASTERY_RARE_TREE,Tree that is hard to find. You can obtain Common-Very Rare Trees.,Tree that is hard to find. You can obtain Common-Very Rare Trees.
UI_LIFE_MASTERY_LEGENDARY_TREE,Legendary Tree that only few ever found. You can obtain Rare-Very Rare Trees.,Legendary Tree that only few ever found. You can obtain Rare-Very Rare Trees.
UI_LIFE_MASTERY_UNIQUE_ORE,Ore with a unique look. You can obtain Common-Rare Ores.,Ore with a unique look. You can obtain Common-Rare Ores.
UI_LIFE_MASTERY_RARE_ORE,Ore that is hard to find. You can obtain Common-Very Rare Ores.,Ore that is hard to find. You can obtain Common-Very Rare Ores.
UI_LIFE_MASTERY_LEGENDARY_ORE,Legendary Ore that only few ever found. You can obtain Rare-Very Rare Ores.,Legendary Ore that only few ever found. You can obtain Rare-Very Rare Ores.
UI_LIFE_PRODUCTION_START,Production Start,Production Start
UI_LIFE_PRODUCTION_MSGBOX_TEXT,"Once production has started, it cannot be canceled. Do you wish to proceed with starting production?\n\n#cffffc000Production time required: %s#nc","Once production has started, it cannot be canceled. Do you wish to proceed with starting production?\n\n#cffffc000Production time required: %s#nc"
UI_LIFE_PRODUCTION_MSGBOX_TEXT_UNKNOWN,"Once production has started, it cannot be canceled. Do you wish to proceed with starting production?\n\n#cffffc000Production time required: %s~%s#nc","Once production has started, it cannot be canceled. Do you wish to proceed with starting production?\n\n#cffffc000Production time required: %s~%s#nc"
UI_QUEST_GATHERING_MINING,Mining. #cffc32f07#b%d/%d#nb#nc,Mining. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_GATHERING_WOODCUTTING,Wood Cutting. #cffc32f07#b%d/%d#nb#nc,Wood Cutting. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_GATHERING_FISHING,Fishing. #cffc32f07#b%d/%d#nb#nc,Fishing. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_COOKING,Cooking. #cffc32f07#b%d/%d#nb#nc,Cooking. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_ALCHEMY,Alchemy. #cffc32f07#b%d/%d#nb#nc,Alchemy. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_CARPENTRY,Carpentry. #cffc32f07#b%d/%d#nb#nc,Carpentry. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_SMITHING,Smithing. #cffc32f07#b%d/%d#nb#nc,Smithing. #cffc32f07#b%d/%d#nb#nc
UI_CHAT_COPYNAME,Copy name,Copy name
UI_RAINBOWRACE_WRONG_CHANNEL_1,The Rainbow Race will begin in %d minutes.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPlease enter through the NPC Rainbow Race Officer located in %s Darken.\n\nPressing the OK button will move you to %s.,The Rainbow Race will begin in %d minutes.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPlease enter through the NPC Rainbow Race Officer located in %s Darken.\n\nPressing the OK button will move you to %s.
UI_RAINBOWRACE_WRONG_CHANNEL_2,The Rainbow Race will begin in %d minutes.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPressing the OK button will move you to %s.,The Rainbow Race will begin in %d minutes.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPressing the OK button will move you to %s.
UI_RAINBOWRACE_WRONG_CHANNEL_3,The Rainbow Race has started.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPressing the OK button will move you to %s.,The Rainbow Race has started.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPressing the OK button will move you to %s.
UI_RAINBOWRACE_ENTER_CONFIRM,Would you like to enter the Rainbow Race?,Would you like to enter the Rainbow Race?
UI_CREATENPC_TITLE,Create NPC,Create NPC
UI_CREATENPC_AGRESSIVE,Aggressive,Aggressive
UI_CREATENPC_NOWNER,No Owner,No Owner
UI_CREATENPC_NOEXPLOSS,No Exp Loss,No Exp Loss
UI_CREATEITEM_FLAGS,Flags,Flags
UI_CREATEITEM_TIME,Time (Sec),Time (Sec)
UI_CREATEITEM_CHARGED,Charged,Charged
UI_TOOLTIP_ALCHEMY_SUCCESS_RATE,Alchemy Success Rate,Alchemy Success Rate
UI_TOOLTIP_COOKING_SUCCESS_RATE,Cooking Success Rate,Cooking Success Rate
UI_TOOLTIP_CARPENTRY_SUCCESS_RATE,Carpentry Success Rate,Carpentry Success Rate
UI_TOOLTIP_SMITHING_SUCCESS_RATE,Smithing Success Rate,Smithing Success Rate
UI_HOUSINGSETUP_GATHERING,Gathering,Gathering
UI_HOUSINGSETUP_NEXTHARVEST,Ready in,Ready in
UI_HOUSINGSETUP_HARVESTREADY,Harvest ready,Harvest ready
UI_GACHA_HOUSINGGATHERING,Harvest cooltime,Harvest cooltime
UI_HOUSINGSETUP_HARVESTCOUNT,Harvests count %d/%d,Harvests count %d/%d
UI_HOUSINGSETUP_HARVESTCOUNTINFINITE,Infinite harvests,Infinite harvests
UI_TOOLTIP_HARVESTCOOLTIME,Harvest Cooltime:,Harvest Cooltime:
UI_HOUSINGSETUP_HARVESTCOOLTIME,Grow Time,Grow Time
UI_QUEST_MOTION,Motion: %s,Motion: %s
UI_TOOLTIP_REQ_QUEST,Required Quest: %s,Required Quest: %s
UI_TOOLTIP_PVE_DMG_FLAT,PvE Damage,PvE Damage
UI_TOOLTIP_PVEINCOMINGDMG_FLAT,PvE Dmg Resist,PvE Dmg Resist
UI_GENERALAWAKE_START,Start,Start
UI_GENERALAWAKE_HEADERITEM,Item to awake,Item to awake
UI_GENERALAWAKESLOT_INDEX,Stat %d,Stat %d
UI_SEARCHSHOP_TELEPORT_TITLE,Teleport to the Shop,Teleport to the Shop
UI_SEARCHSHOP_TELEPORT_CONFIRM,Do you want to teleport to the shop?,Do you want to teleport to the shop?
UI_PRIVATE_SHOP_ADS,Shop Advertisement:,Shop Advertisement:
UI_SEARCHSHOP_ADVERTISED,Advertised,Advertised
UI_PRIVATE_SHOP_ADSOPEN,Your Shop Advertisement item will be consumed and disappear when closing the shop.,Your Shop Advertisement item will be consumed and disappear when closing the shop.
UI_PRIVATE_SHOP_ADSCLOSE,Your Shop Advertisement item will be lost.,Your Shop Advertisement item will be lost.
UI_GENERALAWAKE_TITLEGODDESSBLESSING,Blessing of the Goddess,Blessing of the Goddess
UI_GENERALAWAKE_TITLEDEMONBLESSING,Blessing of the Demon,Blessing of the Demon
UI_TOOLTIP_FREEBLESSING,Demon Blessing,Demon Blessing
UI_CHARINFO_HOUSING_SLOTS,Pet inventory slots,Pet inventory slots
UI_GENERALAWAKE_SOULBIND_TITLE,Use Blessing?,Use Blessing?
UI_GENERALAWAKE_SOULBIND,Applying a Blessing will make the item soul-bound. Do you wish to continue?,Applying a Blessing will make the item soul-bound. Do you wish to continue?
UI_RECIPE_NOT_FULL,"The recipe is not fully understood, so only one of each ingredient is used.","The recipe is not fully understood, so only one of each ingredient is used."
UI_CHRISTMAS_INVANSION_MISSION,Quest completed,Quest completed
UI_TELEPORT_ARENA,Do you want to exit the arena?,Do you want to exit the arena?
UI_NEWYEARPASS_2025,2025 New Year Pass,2025 New Year Pass
UI_QUEST_GATHERING,Gather %s #cffc32f07#b%d/%d#nb#nc,Gather %s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_GATHERING_YEAROFSNAKE2025,"Attempting to gather (Herb gathering, Woodcutting, Mining, Harvested Berry) #cffc32f07#b%d/%d#nb#nc","Attempting to gather (Herb gathering, Woodcutting, Mining, Harvested Berry) #cffc32f07#b%d/%d#nb#nc"
UI_GENERALAWAKE_NOMATERIAL,You ran out of blessing materials.,You ran out of blessing materials.
UI_LIFE_MASTERY_RANKING_TABWEEKLY,Weekly Ranking,Weekly Ranking
UI_LIFE_MASTERY_RANKING_TABPERMANENT,Permanent Ranking,Permanent Ranking
UI_LIFE_MASTERY_RANKINGREWARD_TITLE,Title:,Title:
UI_LIFE_MASTERY_RANKING_CURRENTRANK,Current rank:,Current rank:
UI_LIFE_MASTERY_RANKING_CURRENTRANK_UNRANKED,unranked.,unranked.
UI_QUEST_PT_JAN2024_1,Spring Points: %d Pts,Spring Points: %d Pts
UI_QUEST_PT_JAN2024_2,Spring Points: ????,Spring Points: ????
UI_EVENT_JAN2024_NAME,Spring Point Exchange,Spring Point Exchange
UI_JAN2024_POINT_NAME,Spring Points,Spring Points
UI_POINTS,%d Pts,%d Pts
UI_QUEST_ATTEMPT_GATHERING,"Attempting to gather (Herb gathering, Woodcutting, Mining, Harvested Berry) #cffc32f07#b%d/%d#nb#nc","Attempting to gather (Herb gathering, Woodcutting, Mining, Harvested Berry) #cffc32f07#b%d/%d#nb#nc"
UI_STANDBY,Standby,Standby
UI_DEAD,Dead,Dead
UI_NOW_SPECTATING,Spectating %s,Spectating %s
UI_EASTER_EGG_MISSION,Gather Easter Eggs,Gather Easter Eggs
UI_LIFE_MASTERY_CHROMA_ORE,Ore that you can see anywhere. You can obtain Common Ores.,Ore that you can see anywhere. You can obtain Common Ores.
UI_TARGET_HEALTH,Health: ,Health: 
UI_TARGET_PENYA,- Penya: ,- Penya: 
UI_ACHIEVEMENTS_LIFE_TAB,Life,Life
UI_MENU_REFRESH,Refresh,Refresh
UI_MENU_MESSAGE,Message,Viesti
UI_MENU_SUMMON,Summon,Summon
UI_MENU_KICK,Kick,Kick
UI_MENU_SNOOP,Snoop,Snoop
UI_MENU_MUTE,Mute,Mute
UI_MENU_UNMUTE,Unmute,Unmute
UI_MENU_FREEZE,Freeze,Freeze
UI_MENU_UNFREEZE,Unfreeze,Unfreeze
UI_MENU_PARTY,Party,Ryhmä
UI_MENU_GUILDJOIN,Guild Join,Guild Join
UI_MENU_BAN,Ban,Ban
UI_MENU_BAN_IP,Ban IP,Ban IP
UI_MENU_KICK_IP,Kick IP,Kick IP
UI_MENU_MUTE_SHA,Mute Sha,Mute Sha
UI_APP_INSPECTION,Inspection,Inspection
UI_TARGET_PLAYERS_KILLED,- Players killed: ,- Players killed: 
UI_TARGET_PK_VALUE,- PK Value : ,- PK Value : 
UI_TARGET_PLAYER_ID,- PlayerID: #,- PlayerID: #
UI_PUBLISHED_BY,Published by ,Published by 
UI_ALL_RIGHTS_RESERVED,. All rights reserved.,. All rights reserved.
UI_QUEST_DISTANCE_M,m,m
UI_QUEST_DISTANCE_KM,km,km
UI_SKILL_MAX,MAX,MAX
UI_SPEED_UNIT_KMH,km/h,km/h
UI_GUILDCHAT,guildchat,guildchat
UI_COUPLERESETCOOLDOWN,CoupleResetCooldown,CoupleResetCooldown
UI_RAINBOWRACEADDITEM,RainbowRaceAddItem,RainbowRaceAddItem
UI_ACCESSLEVEL,accesslevel,accesslevel
UI_ADDFRIEND,addfriend,addfriend
UI_ADDINDEPENDENTTITLE,addindependenttitle,addindependenttitle
UI_ADDWARDROBEITEM,addwardrobeitem,addwardrobeitem
UI_ANNOUNCE,announce,announce
UI_AROUNDATK,aroundatk,aroundatk
UI_AROUNDKILL,aroundkill,aroundkill
UI_AUTHACCESSLEVEL,authaccesslevel,authaccesslevel
UI_AWAKEORIGIN,awakeorigin,awakeorigin
UI_AWAKESKILL,awakeskill,awakeskill
UI_BAN,ban,ban
UI_BANIP,banip,banip
UI_BEGINQUEST,beginquest,beginquest
UI_CAMERAMODE,cameramode,cameramode
UI_CAPTCHA,captcha,captcha
UI_CHANGEJOB,changejob,changejob
UI_CHANNEL,channel,channel
UI_CLEARSESSIONS,clearsessions,clearsessions
UI_CLOSE,close,close
UI_COMMANDS,commands,commands
UI_COMPLETEACHIEV,completeachiev,completeachiev
UI_CONNECTAGREE,connectagree,connectagree
UI_CONNECTREFUSE,connectrefuse,connectrefuse
UI_COUNT,count,count
UI_COUPLEEXPERIENCE,coupleexperience,coupleexperience
UI_CREATECHAR,createchar,createchar
UI_CREATECTRL,createctrl,createctrl
UI_CREATEGUILD,createguild,createguild
UI_CREATEITEM,createitem,createitem
UI_CREATEITEMULTIMATE,createitemultimate,createitemultimate
UI_CREATELAYER,createlayer,createlayer
UI_CREATELISTITEM,createlistitem,createlistitem
UI_CREATENPC,createnpc,createnpc
UI_CREATEPC,createpc,createpc
UI_DECLAREWAR,declarewar,declarewar
UI_DELETELAYER,deletelayer,deletelayer
UI_DESTROYGUILD,destroyguild,destroyguild
UI_DISGUISE,disguise,disguise
UI_DISMISSGUILD,dismissguild,dismissguild
UI_DUNGEONEXIT,dungeonexit,dungeonexit
UI_DUNGEONNEXT,dungeonnext,dungeonnext
UI_DUNGEONRESET,dungeonreset,dungeonreset
UI_DUNGEONSETREWARDS,dungeonsetrewards,dungeonsetrewards
UI_DUNGEONSTART,dungeonstart,dungeonstart
UI_ENDQUEST,endquest,endquest
UI_EVENT,event,event
UI_EVENTINFO,eventinfo,eventinfo
UI_EVENTLIST,eventlist,eventlist
UI_EVENTPOINT,eventpoint,eventpoint
UI_EXPERIENCE,experience,experience
UI_EXPUPSTOP,expupstop,expupstop
UI_FAKENAME,fakename,fakename
UI_FORCEMATOURNAMENTNEXTSTAGE,forcematournamentnextstage,forcematournamentnextstage
UI_FREEZE,freeze,freeze
UI_GAMESETTING,gamesetting,gamesetting
UI_GCCANCEL,gccancel,gccancel
UI_GCCLOSE,gcclose,gcclose
UI_GCIN,gcin,gcin
UI_GCNEXT,gcnext,gcnext
UI_GCOPEN,gcopen,gcopen
UI_GCREQUEST,gcrequest,gcrequest
UI_GETALLLIFESTYLESKILL,getalllifestyleskill,getalllifestyleskill
UI_GETGOLD,getgold,getgold
UI_GETPRODUCTIONRECIPE,getproductionrecipe,getproductionrecipe
UI_PETEXP,petexp,petexp
UI_GLOBAL,global,global
UI_GMATTCK,gmattck,gmattck
UI_GMNOTATTCK,gmnotattck,gmnotattck
UI_GMCOMMUNITY,gmcommunity,gmcommunity
UI_GMNOTCOMMUNITY,gmnotcommunity,gmnotcommunity
UI_GMITEM,gmitem,gmitem
UI_GMNOTITEM,gmnotitem,gmnotitem
UI_GMNOTOBSERVE,gmnotobserve,gmnotobserve
UI_GMOBSERVE,gmobserve,gmobserve
UI_GUILDHOUSEEXECUTESCHEDULED,guildhouseexecutescheduled,guildhouseexecutescheduled
UI_GUILDINVITE,guildinvite,guildinvite
UI_GUILDLEAD,guildlead,guildlead
UI_GUILDRANKING,guildranking,guildranking
UI_GUILDSTAT,guildstat,guildstat
UI_IGNORE,ignore,ignore
UI_IGNORELIST,ignorelist,ignorelist
UI_IMAC,imac,imac
UI_INDIRECT,indirect,indirect
UI_INFRACTIONS,infractions,infractions
UI_INITSKILLEXP,initskillexp,initskillexp
UI_INSPECT,inspect,inspect
UI_INVENCLEAR,invenclear,invenclear
UI_INVISIBLE,invisible,invisible
UI_IP,ip,ip
UI_JOBNAME,jobname,jobname
UI_KEEPTIME,keeptime,keeptime
UI_KILL,kill,kill
UI_LAYER,layer,layer
UI_LEVEL,level,level
UI_LEVELDOWN,leveldown,leveldown
UI_LIFESTYLEMASTERY,lifestylemastery,lifestylemastery
UI_LOADCASHSHOP,loadcashshop,loadcashshop
UI_LOADEVENTS,loadevents,loadevents
UI_LOADSCRIPT,loadscript,loadscript
UI_LOCKEDSLOTS,lockedslots,lockedslots
UI_MAINTENANCE,maintenance,maintenance
UI_MAINTENANCEUTC,maintenanceutc,maintenanceutc
UI_MASTERDATARESET,masterdatareset,masterdatareset
UI_MESSENGERAGREE,messengeragree,messengeragree
UI_MESSENGERREFUSE,messengerrefuse,messengerrefuse
UI_MOTIONLIST,motionlist,motionlist
UI_MUSIC,music,music
UI_NODISGUISE,nodisguise,nodisguise
UI_NOFREEZE,nofreeze,nofreeze
